"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"249",2025,1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",18593.6,"SACO(S)","EEUU"
"250",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",27510,"GRANEL","BOLIVIA"
"251",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",27660,"GRANEL","BOLIVIA"
"252",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",53480,"GRANEL","BOLIVIA"
"253",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"254",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"255",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",83070,"GRANEL","BOLIVIA"
"256",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",83470,"GRANEL","BOLIVIA"
"257",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",85790,"GRANEL","BOLIVIA"
"258",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"259",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"260",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"261",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"262",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"263",2025,1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
