"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"2273","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",144000,"SACO(S)","BOLIVIA"
"2274","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CULANTRO, semilla",10,"SOBRES ALUMINIZADOS","BRASIL"
"2275","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","BROCOLI, semilla",0.836,"SOBRES ALUMINIZADOS","BRASIL"
"2276","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL CHINA, semilla",3,"LATAS","BRASIL"
"2277","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL, semilla",3,"LATAS","BRASIL"
"2278","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL, semilla",0.386,"SOBRES ALUMINIZADOS","BRASIL"
"2279","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","LECHUGA, semilla",34.356,"LATAS","BRASIL"
"2280","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","BERENJENA, semilla",0.04,"SOBRES ALUMINIZADOS","BRASIL"
"2281","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ESPINACA, semilla",0.5,"SOBRES ALUMINIZADOS","BRASIL"
"2282","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",2.868,"SOBRES ALUMINIZADOS","BRASIL"
"2283","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","RABANITO, semilla",3,"LATAS","BRASIL"
"2284","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CEBOLLA, triturada o pulverizada",3500,"BOLSAS","ALEMANIA"
"2285","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",0.1,"SACHETS","ISRAEL"
"2286","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TARA, vaina seca al natural",0.012,"BOLSAS","ARGENTINA"
"2287","2022",9,"SANTA ROSA, TACNA","CIRUELA, seca industrialmente",24000,"CAJA(S)","CHILE"
"2288","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",129260,"BOLSAS","COLOMBIA"
"2289","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",27.8,"SACO(S)","EEUU"
"2290","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",44000,"BOLSAS","INDIA"
"2291","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",125000,"BOLSAS","URUGUAY"
"2292","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",87000,"SACO(S)","BOLIVIA"
"2293","2022",9,"PUESTO DE CONTROL- CEBAF","CAUCHO, granulado reaglomerado",28000,"SACO(S)","ECUADOR"
"2294","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",87000,"GRANEL","BOLIVIA"
"2295","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",29000,"GRANEL","BOLIVIA"
"2296","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, postes de madera con algun proceso de la CRF 2",102481,"UNIDADES","CHILE"
"2297","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"2298","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84130,"GRANEL","BOLIVIA"
"2299","2022",9,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27945,"SACO(S)","BOLIVIA"
"2300","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",139500,"SACO(S)","BOLIVIA"
"2301","2022",9,"PUERTO DE PAITA , PIURA","LENTEJA, grano",77973,"SACO(S)","CANADA"
"2302","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",130000,"SACO(S)","CHILE"
"2303","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",25000,"CAJA(S)","ARGENTINA"
"2304","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",0.257,"SACHETS","ISRAEL"
"2305","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",1.602,"SACHETS","FRANCIA"
"2306","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",178000,"SACO(S)","BOLIVIA"
"2307","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",21168,"CAJA(S)","CHILE"
"2308","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"2309","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",28000,"GRANEL","BOLIVIA"
"2310","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",56000,"GRANEL","BOLIVIA"
"2311","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",27970,"GRANEL","BOLIVIA"
"2312","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",54000,"GRANEL","BOLIVIA"
"2313","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",50000,"GRANEL","BOLIVIA"
"2314","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",75000,"GRANEL","BOLIVIA"
"2315","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115570,"SACO(S)","BOLIVIA"
"2316","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"2317","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114960,"SACO(S)","BOLIVIA"
"2318","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56610,"GRANEL","BOLIVIA"
"2319","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"2320","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",25102,"BIG BAG","BOLIVIA"
"2321","2022",9,"PUERTO DE PISCO , ICA","ARROZ, grano pilado",292950,"BIG BAG","BRASIL"
"2322","2022",9,"PUERTO DE PAITA , PIURA","ARVEJA, grano entero",47038,"SACO(S)","EEUU"
"2323","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"2324","2022",9,"PUERTO DE PAITA , PIURA","ARVEJA, grano entero",25855,"SACO(S)","CANADA"
"2325","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"2326","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",83655,"UNIDADES","CHINA"
"2327","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",20598,"FARDOS","EEUU"
"2328","2022",9,"PUERTO DE PAITA , PIURA","ARVEJA, grano partido",120110,"SACO(S)","CANADA"
"2329","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",100725,"FARDOS","EEUU"
"2330","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","FREJOL, grano",90000,"SACO(S)","BOLIVIA"
"2331","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",6.628,"SACHETS","HOLANDA"
"2332","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",80199,"PAQUETES","CHILE"
"2333","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81220,"GRANEL","BOLIVIA"
"2334","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",167180,"GRANEL","BOLIVIA"
"2335","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",54091,"SACO(S)","BOLIVIA"
"2336","2022",9,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"2337","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",58000,"SACO(S)","BOLIVIA"
"2338","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2339","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2340","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MARCOS, madera",14.466,"UNIDADES","CHINA"
"2341","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",2.049,"SACHETS","FRANCIA"
"2342","2022",9,"SANTA ROSA, TACNA","PERA, fruta fresca",10080,"CAJA(S)","CHILE"
"2343","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",13720,"CAJA(S)","CHILE"
"2344","2022",9,"SANTA ROSA, TACNA","PERA, fruta fresca",13032,"CAJA(S)","CHILE"
"2345","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",9800,"CAJA(S)","CHILE"
"2346","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2347","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"2348","2022",9,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",31000,"GRANEL","BRASIL"
"2349","2022",9,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",32000,"GRANEL","BRASIL"
"2350","2022",9,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",48000,"GRANEL","BRASIL"
"2351","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, cajas con algún proceso de la CRF 2",13561.57,"UNIDADES","CHILE"
"2352","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",19047,"SACO(S)","EEUU"
"2353","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",69399,"SACO(S)","EEUU"
"2354","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",28000,"GRANEL","BOLIVIA"
"2355","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",50000,"GRANEL","BOLIVIA"
"2356","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2357","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",31.2,"BOLSAS","EEUU"
"2358","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",24210.9,"CAJA(S)","ARGENTINA"
"2359","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",40000,"CAJA(S)","CHILE"
"2360","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",509362,"PAQUETES","CHILE"
"2361","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",114956,"PAQUETES","CHILE"
"2362","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",529095,"PAQUETES","CHILE"
"2363","2022",9,"SANTA ROSA, TACNA","PERA, fruta fresca",1764,"CAJA(S)","CHILE"
"2364","2022",9,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27945,"SACO(S)","BOLIVIA"
"2365","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",21560,"CAJA(S)","CHILE"
"2366","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",149000,"SACO(S)","BOLIVIA"
"2367","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BAMBU, artículos de cestería obtenidos directamente en su forma con materia trenzable con algún proceso de la CRF 2",425.945,"CAJA(S)","EL SALVADOR"
"2368","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos de cesteria (canastos, cestos u otros), con algun proceso de la CRF2",37.869,"CAJA(S)","EL SALVADOR"
"2369","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Los demas articulos de cesteria con algun proceso de CRF 2",137.093,"CAJA(S)","EL SALVADOR"
"2370","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos para fiestas de navidad que sean o contengan material vegetal
",73.794,"CAJA(S)","EL SALVADOR"
"2371","2022",9,"PUERTO DE PISCO , ICA","MAIZ AMARILLO DURO, grano",2.3e+07,"GRANEL","ARGENTINA"
"2372","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",18673185,"GRANEL","ARGENTINA"
"2373","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",2.17,"SOBRES","BRASIL"
"2374","2022",9,"SANTA ROSA, TACNA","LENTEJA, grano",78879,"SACO(S)","CANADA"
"2375","2022",9,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",64000,"SACO(S)","BRASIL"
"2376","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2377","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","YUCA (=MANDIOCA), fécula",48000,"BOLSAS","NICARAGUA"
"2378","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2379","2022",9,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",30000,"GRANEL","BRASIL"
"2380","2022",9,"PUERTO DE PAITA , PIURA","MANDARINA, fruto  fresco",21840,"CAJA(S)","EEUU"
"2381","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2382","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55300,"GRANEL","BOLIVIA"
"2383","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54130,"GRANEL","BOLIVIA"
"2384","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALMENDRA, sin cáscara secado al natural",19958.269,"CAJA(S)","EEUU"
"2385","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22540,"CAJA(S)","CHILE"
"2386","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2387","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","FREJOL NEGRO, grano",29000,"SACO(S)","BOLIVIA"
"2388","2022",9,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",26000,"UNIDADES","ECUADOR"
"2389","2022",9,"PUESTO DE CONTROL- CEBAF","ROSA, flores frescas cortadas",4194,"CAJA(S)","ECUADOR"
"2390","2022",9,"PUESTO DE CONTROL- CEBAF","CLAVEL, flores frescas cortadas",293,"CAJA(S)","ECUADOR"
"2391","2022",9,"PUESTO DE CONTROL- CEBAF","CRISANTEMO, flores frescas cortadas",360,"CAJA(S)","ECUADOR"
"2392","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",6750140,"GRANEL","ARGENTINA"
"2393","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",7520000,"GRANEL","PARAGUAY EN TRANSITO POR ARGENTINA"
"2394","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ AMARILLO DURO, grano",15730000,"GRANEL","ARGENTINA"
"2395","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2396","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2397","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"2398","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","YUCA (=MANDIOCA), fécula",55425,"SACO(S)","TAILANDIA"
