"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"944",2022,3,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27900,"SACO(S)","BRASIL"
"945",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",106000,"SACO(S)","COLOMBIA"
"946",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",110000,"FARDOS","COLOMBIA"
"947",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",25600,"FARDOS","VENEZUELA"
"948",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPRIKA,  triturado o pulverizado",27000,"BOLSAS","CHINA"
"949",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",195530,"FARDOS","EEUU"
"950",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",39102,"CAJA(S)","ARGENTINA"
"951",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83100,"GRANEL","BOLIVIA"
"952",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",68544,"CAJA(S)","ARGENTINA"
"953",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",115050,"FARDOS","EEUU"
"954",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",80830,"FARDOS","EEUU"
"955",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 130KW",10028,"UNIDADES","EEUU"
"956",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR AGRICOLA USADO, con motor de potencia superior a 130KW",16167,"UNIDADES","EEUU"
"957",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"958",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",8820,"CAJA(S)","CHILE"
"959",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",13720,"CAJA(S)","CHILE"
"960",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",53900,"SACO(S)","CHINA"
"961",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"962",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, fruto fresco",18960,"CAJA(S)","EEUU"
"963",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",114000,"SACO(S)","BOLIVIA"
"964",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","YUTE, sacos",33300,"SACOS DE YUTE","INDIA"
"965",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",8064,"CAJA(S)","CHILE"
"966",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",115900,"SACO(S)","BOLIVIA"
"967",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",15680,"CAJA(S)","CHILE"
"968",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",20160,"CAJA(S)","CHILE"
"969",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",120000,"SACO(S)","BOLIVIA"
"970",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",85671,"PAQUETES","CHILE"
"971",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",10109850,"GRANEL","ARGENTINA"
"972",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ REVENTON, grano",50802,"SACO(S)","ARGENTINA"
"973",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",2.21,"SACHETS","ESPAÑA"
"974",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",1.92,"SACHETS","ESPAÑA"
"975",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",79500,"SACO(S)","COLOMBIA"
"976",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",79500,"SACO(S)","COLOMBIA"
"977",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"978",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",7015280,"GRANEL","ARGENTINA"
"979",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",0.738,"SACHETS","CHILE"
"980",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",5426660,"GRANEL","ARGENTINA"
"981",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","VAINITA, semilla",9100,"BOLSAS","EEUU"
"982",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","FREJOL, grano",60000,"SACO(S)","BOLIVIA"
"983",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",102000,"SACO(S)","BRASIL"
"984",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",22176,"CAJA(S)","CHILE"
"985",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ, almidon",50000,"BOLSAS","PARAGUAY"
"986",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","OREJAS DE JUDAS, seco industrial",100,"CAJA(S)","CHINA"
"987",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","HONGO, seco industrial",20,"CAJA(S)","CHINA"
