"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1672","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
"1673","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",199960,"SACO(S)","GUATEMALA"
"1674","2023",2,"SANTA ROSA, TACNA","NUEZ DE NOGAL, sin cascara con algun proceso de la CRF 2",4540,"CAJA(S)","CHILE"
"1675","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",2e+05,"SACO(S)","URUGUAY"
"1676","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",23133,"SACO(S)","EEUU"
"1677","2023",2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","GIRASOL, semilla",1.009,"SOBRES","FRANCIA"
"1678","2023",2,"SANTA ROSA, TACNA","MANZANA, fruto fresco",8207,"CAJA(S)","CHILE"
"1679","2023",2,"SANTA ROSA, TACNA","KIWI, fruto fresco",14130,"CAJA(S)","CHILE"
"1680","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano trabajado (mondado, perlado, troceado o quebrantado)",50000,"SACO(S)","CHILE"
"1681","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALPISTE (=PHALARIS), grano",99882,"SACO(S)","CANADA"
"1682","2023",2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",259912,"SACO(S)","CANADA"
"1683","2023",2,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",21600,"CAJA(S)","ECUADOR"
"1684","2023",2,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",21900,"CAJA(S)","ECUADOR"
"1685","2023",2,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",44500,"CAJA(S)","ECUADOR"
"1686","2023",2,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",21800,"CAJA(S)","ECUADOR"
"1687","2023",2,"SANTA ROSA, TACNA","SOYA, harina",160000,"SACO(S)","CHILE"
"1688","2023",2,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
